accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1956.015,Animal,0.81110525,0.65803105,0.8203795,0.49386337,0.78559726,686,856,385,613
1956.015,Animal,0.7627689,0.8121033,0.9592879,0.55863965,0.6709383,847,1001,436,523
1956.015,Animal,0.7101869,0.14751576,0.59919566,0.7219793,0.88431627,154,625,563,690
1956.015,Animal,0.6946572,0.82940054,0.9422137,0.4556637,0.6053242,865,983,355,472
1956.015,Animal,0.6901898,0.8448923,0.9268074,0.31076017,0.4774755,881,967,242,372
1956.015,Animal,0.6802837,0.5637588,0.85451967,0.15832059,0.411578,588,891,123,321
1956.015,Animal,0.67877746,0.32062405,0.5854537,0.3912088,0.7330186,334,611,305,572
1956.015,Animal,0.6444888,0.8165576,0.90488744,0.3707442,0.5619796,852,944,289,438
1956.015,Animal,0.64374816,0.71221113,0.83567506,0.41142675,0.5444723,743,872,321,425
1956.015,Animal,0.6430394,0.8854893,0.9652155,0.37780777,0.5658555,924,1007,295,441
1956.017,Animal,0.608228,0.24642348,0.5074841,0.13174592,0.32380962,119,246,43,106
1956.017,Person,0.58798414,0.4129127,0.6482019,0.39649484,0.817585,200,314,130,267
1956.017,Person,0.5281793,0.63204676,0.879559,0.5781594,0.80794144,306,426,189,264
1956.017,Person,0.5184679,0.06637359,0.3267448,0.4915526,0.871517,32,158,161,285
1956.018,Picture frame,0.7337429,0.05386207,0.94770426,0.032272536,0.8266069,54,948,46,1185
1956.018,Clothing,0.5321287,0.17598869,0.78875726,0.34782335,0.6759694,176,789,498,969
1956.019,Picture frame,0.8753154,0.029638244,0.95854264,0.034258056,0.94293195,30,959,42,1169
1956.019,Clothing,0.8111305,0.18848097,0.81951195,0.41681364,0.8678222,188,820,517,1076
1956.020,Person,0.6465083,0.5370235,0.6334319,0.54568803,0.7105908,537,633,771,1004
1956.022,Painting,0.7978921,0.022173269,0.97844887,0.030427404,0.96918017,10,463,11,361
1956.023,Painting,0.68121105,0.028959272,0.9746737,0.03501996,0.96463466,14,465,13,368
1956.023,Animal,0.5686371,0.41601074,0.65553564,0.51805216,0.7316851,198,313,198,280
1956.024,Person,0.631623,0.62197965,0.8284442,0.65423816,0.96109205,272,362,223,328
1956.024,Animal,0.617678,0.7799372,0.9749405,0.73854226,0.9454966,341,426,252,322
1956.024,Person,0.6084254,0.46286783,0.63841623,0.71081585,0.9587049,202,279,242,327
1956.024,Person,0.5173033,0.26969197,0.46580747,0.6729545,0.962286,118,204,229,328
1956.025,Person,0.77471596,0.3624549,0.51403743,0.5516649,0.9374757,461,653,552,937
1956.025,Person,0.7592929,0.27581945,0.40762797,0.5530232,0.91866773,351,518,553,919
1956.025,Person,0.755659,0.49285546,0.6146124,0.5525422,0.922594,626,781,553,923
1956.025,Person,0.74678165,0.611952,0.7584763,0.5658203,0.90450066,778,964,566,905
1956.025,Person,0.7196629,0.041509386,0.26704434,0.6370836,0.96201175,53,339,637,962
1956.025,Person,0.70751554,0.76330966,0.9580651,0.5772316,0.9394965,970,1218,577,939
1956.025,Animal,0.6443662,0.7548842,0.964914,0.57311296,0.9378051,959,1226,573,938
1956.025,Footwear,0.54311836,0.17712201,0.27567038,0.8689049,0.9741921,225,350,869,974
1956.025,Clothing,0.52357346,0.48956004,0.6152047,0.557259,0.9181566,622,782,557,918
1956.025,Clothing,0.5139041,0.61113507,0.76501137,0.5604692,0.90748143,777,972,560,907
1956.026,Person,0.72131383,0.50301206,0.87042564,0.12208239,0.73576117,503,870,175,1054
1956.026,Animal,0.63945633,0.41173926,0.6072644,0.6338046,0.7400593,412,607,908,1060
1956.026,Animal,0.626947,0.18174309,0.5438616,0.35836086,0.5856076,182,544,513,839
1956.026,Animal,0.5720156,0.09463925,0.2523742,0.5361603,0.65981287,95,252,768,945
1956.026,Animal,0.5691783,0.28804252,0.46733788,0.63828564,0.736021,288,467,914,1054
1956.026,Person,0.56413656,0.28724805,0.62232584,0.6234098,0.7568698,287,622,893,1084
1956.027,Person,0.8278555,0.69360155,0.9467295,0.61746395,0.9602225,694,947,911,1417
1956.027,Animal,0.74121183,0.16881157,0.71354294,0.32992336,0.96941483,169,714,487,1431
1956.027,Animal,0.6255897,0.68686825,0.94251364,0.61857444,0.95571226,687,943,913,1411
1956.027,Person,0.619788,0.34419212,0.7196884,0.18903692,0.7301972,344,720,279,1078
1956.027,Animal,0.61342996,0.805078,0.9764693,0.09138141,0.18195403,805,976,135,269
1956.027,Animal,0.5785038,0.80721045,0.9924188,0.43675792,0.5223582,807,992,645,771
1956.027,Person,0.5724145,0.54782754,0.7933689,0.6300757,0.9781039,548,793,930,1444
1956.028,Person,0.68165696,0.16430971,0.37003878,0.0040746485,0.28244337,164,370,6,384
1956.028,Person,0.65170425,0.6612683,0.9815528,0.27507058,0.5146897,661,982,374,700
1956.028,Person,0.63462853,0.13198684,0.9081113,0.510442,0.93336606,132,908,695,1270
1956.028,Person,0.5887193,0.079505935,0.5702898,0.21363147,0.41847262,80,570,291,570
1956.028,Animal,0.5790696,0.81792194,0.9807047,0.6726449,0.80066127,818,981,915,1090
1956.028,Animal,0.57615423,0.16738135,0.37212583,0.0070062187,0.298257,167,372,10,406
1956.029,Person,0.7600959,0.1788742,0.91129607,0.07538883,0.96633154,154,785,85,1086
1956.029,Animal,0.6511973,0.09367317,0.5318079,0.25622794,0.5776504,81,458,288,649
1956.029,Bird,0.58621985,0.099515736,0.5136067,0.24024568,0.57984173,86,442,270,652
1956.029,Clothing,0.5776414,0.31410244,0.91849136,0.3214623,0.8705981,270,791,361,979
1956.029,Footwear,0.5607681,0.76747984,0.93699026,0.7933561,0.98838276,661,807,892,1111
1956.030,Animal,0.7927286,0.5655864,0.9634228,0.5182986,0.9392852,215,366,204,369
1956.030,Animal,0.6010403,0.027439015,0.39802352,0.51710796,0.9178968,10,151,203,361
1956.034,Person,0.69306237,0.41107902,0.65306693,0.5665278,0.86256766,411,652,781,1189
1956.034,Person,0.6899401,0.063266955,0.46175742,0.5428651,0.9639299,63,461,748,1328
1956.034,Clothing,0.50489795,0.13214384,0.4120549,0.62384063,0.91699666,132,412,860,1264
1956.035,Person,0.7163238,0.12143103,0.92177683,0.141855,0.96489805,121,922,203,1383
1956.035,Animal,0.57636416,0.017828377,0.5093949,0.29172593,0.8060446,18,509,418,1155
1956.036,Person,0.7659555,0.06796446,0.24587184,0.298594,0.7510052,68,246,421,1059
1956.036,Person,0.73560697,0.27147284,0.49048892,0.32749793,0.6186376,271,490,462,872
1956.036,Person,0.6905611,0.41182074,0.68615764,0.39600894,0.6350587,412,686,558,895
1956.036,Person,0.67844015,0.58225447,0.92585796,0.38264892,0.9037509,582,926,540,1274
1956.036,Furniture,0.6491851,0.17082314,0.7104443,0.5386638,0.8750513,171,710,760,1234
1956.036,Person,0.6260813,0.58083016,0.7249246,0.28430584,0.44342732,581,725,401,625
1956.036,Clothing,0.5480348,0.26558748,0.49406707,0.35867774,0.63053495,266,494,506,889
1956.036,Person,0.5314711,0.7133119,0.8330495,0.28302267,0.42881,713,833,399,605
1956.036,Person,0.5267932,0.22012226,0.33301017,0.2741982,0.44891623,220,333,387,633
1956.037,Picture frame,0.72372,0.016471354,0.97926694,0.030045621,0.9662769,22,1336,30,966
1956.037,Building,0.6395004,0.3218086,0.8459723,0.329958,0.65113133,439,1154,330,651
1956.037,Person,0.5066378,0.8548439,0.9270303,0.6543655,0.82780594,1166,1264,654,828
1956.038,Picture frame,0.6311724,0.052696507,0.93340915,0.055980165,0.9432452,68,1202,56,943
1956.039,Person,0.81385654,0.32668766,0.59424573,0.25235626,0.8783568,327,594,282,983
1956.039,Person,0.81268734,0.60444707,0.8565232,0.2641617,0.8318468,604,857,296,931
1956.041,Animal,0.82741505,0.54382294,0.9610295,0.6321855,0.9785939,259,458,218,338
1956.041,Person,0.720538,0.032211468,0.42432106,0.1211691,0.9350064,15,202,42,323
1956.041,Animal,0.6020846,0.73311234,0.8289706,0.432835,0.6996396,350,395,149,241
1956.042,Animal,0.73244244,0.72594714,0.95946926,0.2865405,0.5573998,909,1201,287,557
1956.042,Animal,0.5967496,0.5516702,0.8518722,0.54010236,0.773575,691,1067,540,774
1956.042,Animal,0.5650445,0.6519719,0.9114194,0.07920227,0.3157132,816,1141,79,316
1956.042,Person,0.5027948,0.057918664,0.9637592,0.016422458,0.9493849,73,1207,16,949
1956.043,Person,0.8053751,0.02668768,0.1687689,0.54329807,0.8905706,27,169,700,1147
1956.043,Person,0.7722524,0.21566182,0.40757355,0.66835284,0.9069147,216,408,861,1168
1956.043,Person,0.6845535,0.41768703,0.6377326,0.040462796,0.3019165,418,638,52,389
1956.043,Animal,0.6731119,0.88967663,0.99506855,0.6622769,0.787168,890,995,853,1014
1956.043,Animal,0.66260666,0.8265709,0.9345236,0.66561383,0.79062265,827,935,857,1018
1956.043,Person,0.6593642,0.18253116,0.29709262,0.59193677,0.7700146,183,297,762,992
1956.043,Animal,0.6307649,0.695607,0.8392821,0.72424406,0.803555,696,839,933,1035
1956.043,Animal,0.5903346,0.5404293,0.69600457,0.886101,0.97978204,540,696,1141,1262
1956.043,Person,0.58358574,0.44010568,0.59956616,0.6290163,0.75364214,440,600,810,971
1956.043,Person,0.569621,0.13835792,0.21732287,0.61744165,0.7696108,138,217,795,991
1956.044,Person,0.54735315,0.0677326,0.50249225,0.34715772,0.9199576,26,192,158,420
1956.044,Person,0.5345455,0.67052466,0.86238366,0.6552729,0.9456763,256,329,299,431
1956.044,Person,0.5341235,0.37480068,0.67173606,0.62736017,0.86639714,143,257,286,395
1956.045,Painting,0.8478379,0.010234575,0.99629664,0.025033915,0.9678475,5,496,8,323
1956.045,Person,0.50771403,0.2299415,0.5008298,0.6447953,0.8881567,115,249,215,297
1956.046,Painting,0.927106,0.014875852,0.9843774,0.016293839,0.9222326,7,481,6,324
1956.047,Painting,0.7297208,0.057864144,0.95768243,0.019440407,0.9575265,18,299,8,372
1956.047,Person,0.64768696,0.13635491,0.4517287,0.23791885,0.85805804,43,141,92,333
1956.047,Person,0.58575815,0.32950705,0.87269026,0.17927289,0.88077134,103,272,70,342
1956.047,Animal,0.5647646,0.12032804,0.89215803,0.07368569,0.9526207,38,278,29,370
1956.048,Person,0.8024903,0.25708264,0.46967092,0.79228824,0.9830037,116,211,484,601
1956.048,Person,0.6908337,0.16396265,0.3087925,0.46363422,0.78872615,74,139,283,482
1956.048,Person,0.670987,0.2729122,0.77522737,0.35242507,0.7800042,123,349,215,477
1956.049,Person,0.8539133,0.14628515,0.8955507,0.13987832,0.87260556,146,896,204,1272
1956.049,Clothing,0.6320602,0.17643793,0.83475214,0.19514905,0.8262066,176,835,285,1205
1956.049,Furniture,0.5461049,0.038315896,0.896496,0.5299653,0.90679675,38,896,773,1322
1956.050,Painting,0.54225045,0.05860673,0.9364033,0.047661316,0.9778567,77,1231,48,978
1956.050,Person,0.5246968,0.72302264,0.8254395,0.5036587,0.7206667,951,1085,504,721
1956.051,Person,0.7913629,0.05442119,0.86775655,0.06723819,0.9811012,47,755,84,1232
1956.052,Painting,0.6582147,0.011246226,0.9973958,0.0042108325,0.98301655,5,441,1,272
1956.053,Person,0.7234323,0.26203805,0.60962176,0.27344975,0.9529383,100,233,132,461
1956.053,Person,0.7014623,0.5141984,0.8696461,0.33466163,0.93440163,197,333,162,452
1956.053,Animal,0.568391,0.025386779,0.9854836,0.010098169,0.9877126,10,377,5,478
1956.054,Person,0.7432919,0.090575,0.9107151,0.08836741,0.9640369,87,872,167,1819
1956.056,Person,0.632644,0.19846435,0.8173054,0.37741116,0.8906522,198,816,514,1214
1956.056,Animal,0.6007953,0.50337625,0.7555049,0.11615785,0.3603356,503,755,158,491
1956.056,Animal,0.5987439,0.63429946,0.88936645,0.046725657,0.20671754,634,888,64,282
1956.056,Animal,0.5976428,0.19622076,0.92932934,0.41309378,0.9176017,196,928,563,1251
1956.056,Animal,0.58389205,0.38518596,0.52732277,0.18282534,0.2967961,385,527,249,405
1956.056,Animal,0.57896537,0.403778,0.55230206,0.34447518,0.42434898,403,552,470,578
1956.057,Painting,0.7813203,0.011281955,0.9754967,0.03433454,0.97615796,5,466,11,320
1956.057,Person,0.78094935,0.2772557,0.5010645,0.16595402,0.90833414,133,240,54,298
1956.057,Animal,0.57423794,0.5435352,0.74815327,0.45813704,0.5842528,260,358,150,192
1956.058,Pillow,0.56536424,0.030058669,0.958175,0.0238984,0.9395802,47,1507,24,940
1956.059,Umbrella,0.56584066,0.4733257,0.8370945,0.34105018,0.47557482,145,256,156,218
1956.059,Painting,0.565267,0.025729207,0.9973958,0.021590663,0.9954639,8,305,10,456
1957.001,Person,0.72064006,0.1713084,0.2762412,0.7704747,0.8816872,171,276,1611,1844
1957.001,House,0.5660741,0.0808064,0.96536875,0.15348129,0.8854583,81,965,321,1851
1957.002,Boat,0.7567034,0.5940775,0.74528146,0.5369479,0.66144854,1233,1546,537,661
1957.007,Person,0.7840968,0.06922083,0.8553283,0.15325268,0.99677867,69,855,203,1319
1957.007,Clothing,0.7471671,0.057306066,0.84954023,0.16810133,0.9798724,57,850,222,1296
1957.008,Picture frame,0.5883439,0.030005164,0.95648575,0.050462395,0.9549341,30,956,61,1159
1957.010,Person,0.8785275,0.44559786,0.91174084,0.21094824,0.7628823,137,281,95,345
1957.010,Hat,0.8619799,0.14404617,0.43669045,0.17730196,0.34150437,44,135,80,154
1957.010,Hat,0.8592502,0.43245366,0.7393124,0.1980831,0.38029692,133,228,90,172
1957.010,Person,0.8517297,0.05082847,0.53004616,0.19234079,0.7928631,16,163,87,358
1957.021,Animal,0.6285295,0.096593164,0.20494197,0.748295,0.837997,97,205,1015,1137
1957.023,Jug,0.79865587,0.3193833,0.66322273,0.27642208,0.7896194,105,218,124,355
1957.024,Tableware,0.6573277,0.18821931,0.84530014,0.34463343,0.6644699,62,277,157,304
1957.025,Sword,0.92889684,0.2504253,0.73033744,0.05778514,0.9081592,72,210,23,354
1957.026,Animal,0.7319714,0.062054735,0.9158583,0.118101515,0.8132393,21,304,53,364
1957.027,Vase,0.59850526,0.29242292,0.71232146,0.07488047,0.848187,129,313,45,509
1957.028,Tableware,0.79867494,0.10187331,0.89005554,0.33473206,0.7093978,30,263,134,283
1957.029,Tableware,0.8434625,0.24588566,0.7577537,0.24736421,0.7698149,72,221,101,315
1957.030,Tableware,0.8168552,0.27699795,0.7485149,0.22302042,0.82086974,133,359,151,557
1957.031,Painting,0.8334108,0.017512403,0.97711855,0.025266362,0.9658244,8,422,7,260
1957.032,Person,0.7152459,0.5185867,0.92188615,0.2129103,0.820278,518,921,274,1054
1957.032,Building,0.50960195,0.060952768,0.34922135,0.45477352,0.73257565,61,349,584,941
1957.038,Painting,0.5105332,0.043437466,0.9300699,0.030988993,0.9282538,55,1168,31,928
1957.039,Chair,0.64914906,0.7370066,0.94201297,0.21945842,0.5666153,231,296,95,246
1957.039,Furniture,0.617934,0.36801898,0.91715866,0.26901743,0.61301863,116,288,117,267
1957.039,Person,0.6113195,0.08618882,0.66658425,0.18667404,0.9364895,27,209,81,407
1957.040,Packaged goods,0.57400286,0.024949377,0.9715974,0.0,0.9627479,36,1404,0,963
1957.042,Person,0.77256155,0.50553644,0.6152622,0.51412374,0.73255354,505,615,745,1061
1957.042,Person,0.6973726,0.32598612,0.39954662,0.48509094,0.64021724,326,399,703,928
1957.042,Person,0.6460045,0.65851265,0.78887486,0.50798386,0.66514164,658,788,736,964
1957.042,Animal,0.6231734,0.24513201,0.31661692,0.51334155,0.64630294,245,316,744,936
1957.042,Furniture,0.5366347,0.6454091,0.8143284,0.64206046,0.7361607,645,814,930,1067
1965.001,Animal,0.7769774,0.2608579,0.49793363,0.21787722,0.87813836,380,725,218,878
1965.004,Person,0.6621162,0.61727554,0.6946554,0.5000451,0.7252274,860,968,500,725
1965.004,Animal,0.5786944,0.61603814,0.6918292,0.49967158,0.7265835,859,964,499,726
1965.004,Picture frame,0.50049317,0.06389924,0.91031003,0.09148178,0.88854766,89,1269,91,888
1965.005,Animal,0.6956976,0.024127958,0.26599428,0.45845678,0.8429237,24,266,513,942
1965.005,Animal,0.6646796,0.6676448,0.81872296,0.6236948,0.7398768,668,819,697,827
1965.005,Animal,0.6491212,0.37591192,0.7407926,0.04973747,0.83167547,376,741,56,930
1965.005,Person,0.6410534,0.36587965,0.75090045,0.07981531,0.8385486,366,751,89,937
1965.005,Animal,0.5828788,0.21099097,0.40752015,0.4021716,0.7968324,211,408,450,891
1965.005,Footwear,0.5383533,0.3236228,0.46300521,0.7779761,0.8530655,324,463,870,954
1965.005,Footwear,0.5310627,0.52268183,0.69006205,0.83369464,0.89179707,523,690,932,997
1965.005,Person,0.50329536,0.1304063,0.45443904,0.1286801,0.8218766,130,454,144,919
1965.005,Person,0.5001684,0.02138014,0.27123412,0.4561791,0.88629776,21,271,510,991
1965.006,Person,0.7020657,0.23064625,0.7363534,0.16986722,0.635984,231,736,238,891
1965.006,Animal,0.6142713,0.6206525,0.88368875,0.6115069,0.81936795,621,884,857,1148
1965.007,Clothing,0.8383074,0.14805648,0.8389381,0.4964552,0.90729934,148,839,624,1140
1965.007,Person,0.773299,0.13632672,0.8549858,0.081222095,0.9467302,136,855,102,1189
1965.008,Animal,0.7166619,0.044776354,0.489967,0.276274,0.9778056,45,489,419,1483
1965.009,Person,0.7139274,0.1702255,0.63105005,0.15231945,0.7268172,170,631,205,977
1965.009,Clothing,0.6271871,0.18410593,0.44064608,0.25626013,0.52042073,184,441,344,699
1965.009,Person,0.5979989,0.35992312,0.87759584,0.24206382,0.7999168,360,878,325,1075
1965.009,Clothing,0.5824882,0.42405334,0.9227044,0.22983694,0.7061033,424,923,309,949
1965.011,Person,0.8081095,0.37809908,0.54013747,0.11839875,0.42633238,378,540,172,619
1965.011,Clothing,0.6985387,0.058887567,0.6854976,0.18301988,0.86407375,59,685,266,1255
1965.011,Person,0.6927415,0.51017356,0.9486365,0.122160785,0.80337954,510,949,177,1167
1965.011,Person,0.5161252,0.058320418,0.72919345,0.06811159,0.89113253,58,729,99,1295
1965.012,Animal,0.8194329,0.24757922,0.7387981,0.6798055,0.84097403,248,739,877,1085
1965.012,Picture frame,0.7118143,0.076849975,0.9030921,0.052440543,0.92922497,77,903,68,1199
1965.013,Clothing,0.81024474,0.068795465,0.8719563,0.36325788,0.83243275,69,872,533,1222
1965.013,Person,0.57813376,0.055719003,0.9167755,0.08286132,0.8490271,56,917,122,1246
1965.014,Person,0.80445784,0.09855416,0.9337678,0.058676314,0.9608976,98,933,82,1348
1965.014,Clothing,0.597537,0.119178325,0.9377854,0.09426444,0.9559652,119,937,132,1341
1965.015,Person,0.82843333,0.4450297,0.9682176,0.4347658,0.8860378,445,967,708,1442
1965.015,Person,0.79733706,0.18384103,0.5624209,0.20286445,0.8073182,184,562,330,1314
1965.016,Person,0.78534484,0.18186967,0.65320116,0.21167852,0.78906983,182,653,226,843
1965.016,Animal,0.6971563,0.5063851,0.903496,0.2738894,0.6759929,506,903,293,722
1965.016,Clothing,0.59273165,0.18932243,0.6547888,0.24460953,0.79349965,189,655,261,847
1965.017,Person,0.77719665,0.59236926,0.7684533,0.3424112,0.83720565,669,868,342,837
1965.017,Animal,0.75966007,0.30287609,0.6326856,0.30609524,0.8575011,342,715,306,858
1965.017,Packaged goods,0.61643314,0.03172658,0.94250894,0.0389529,0.970995,36,1065,39,971
1965.017,Person,0.5350505,0.32463053,0.64307374,0.3094,0.8517134,367,727,309,852
1965.018,Animal,0.70808303,0.5159316,0.65451556,0.6973012,0.7885768,515,654,821,928
1965.018,Animal,0.68145895,0.667901,0.75491923,0.6662519,0.7858991,667,754,784,925
1965.018,Picture frame,0.6798215,0.07897024,0.9234864,0.044724096,0.94975114,79,923,53,1118
1965.018,Animal,0.5775536,0.34167805,0.46427754,0.6843292,0.77016443,341,464,805,906
1965.019,Bird,0.74952,0.5217419,0.608216,0.6075687,0.72289795,783,912,607,722
1965.019,Animal,0.640335,0.8686667,0.9662633,0.5111584,0.61030567,1303,1449,511,610
1965.020,Person,0.7457535,0.16653852,0.82602555,0.59670633,0.8493094,205,1014,596,848
1965.020,Person,0.735256,0.38452598,0.7319319,0.20973699,0.7605812,472,899,210,760
1965.020,Footwear,0.7028976,0.7445893,0.8497954,0.7408162,0.8522187,914,1044,740,851
1965.020,Furniture,0.52656466,0.14227138,0.81093115,0.38614562,0.81511354,175,996,386,814
1965.020,Picture frame,0.50570357,0.0717386,0.945432,0.025435941,0.92853314,88,1161,25,928
1965.021,Person,0.8511605,0.29506946,0.6062177,0.10100984,0.8575735,426,876,101,858
1965.021,Person,0.7933549,0.045149952,0.36725554,0.09809818,0.8721481,65,531,98,872
1965.021,Person,0.7932122,0.60753196,0.9384919,0.07990719,0.91725546,878,1356,80,917
1965.022,Person,0.7000369,0.26259091,0.94596696,0.13069344,0.9546118,262,945,167,1216
1965.022,Clothing,0.59920496,0.41795865,0.94696283,0.3102939,0.95332533,418,946,395,1215
1965.022,Person,0.5418997,0.02267549,0.2271172,0.070299774,0.8420917,23,227,90,1073
1965.023,Person,0.7756086,0.4243065,0.53320867,0.09458939,0.2722916,479,602,94,272
1965.023,Person,0.693003,0.54920757,0.6511541,0.35222697,0.74715203,620,735,352,746
1965.023,Person,0.67802763,0.31198087,0.45261046,0.33482674,0.7553286,352,511,334,755
1965.023,Person,0.65945584,0.23867323,0.3481617,0.15046951,0.2873662,269,393,150,287
1965.023,Sculpture,0.59210885,0.32138738,0.4503981,0.33751038,0.7571678,363,508,337,756
1965.023,Person,0.5040596,0.099385194,0.16040207,0.4929115,0.6480547,112,181,492,647
1965.026,Animal,0.74225456,0.27263615,0.35710695,0.5484304,0.68604463,535,701,548,686
1965.026,Animal,0.7241998,0.37772226,0.6371749,0.4176264,0.68060017,742,1251,418,681
1965.026,Animal,0.694009,0.732316,0.79600304,0.5177651,0.6788454,1438,1563,518,679
1965.026,Animal,0.6401086,0.77155846,0.84536237,0.54909474,0.7067373,1515,1660,549,707
1965.026,Animal,0.632479,0.2265414,0.3119298,0.53387445,0.6709278,445,613,534,671
1965.026,Person,0.5915213,0.69061947,0.7443864,0.51242346,0.6762063,1356,1462,512,676
1965.027,Animal,0.86669767,0.64784896,0.8029327,0.57141596,0.82704115,834,1033,571,827
1965.027,Animal,0.8588916,0.34676027,0.56524724,0.59866816,0.8339568,446,727,599,834
1965.027,Animal,0.8264687,0.5740815,0.7031784,0.5351328,0.6767115,739,905,535,677
1965.027,Animal,0.7885326,0.5147636,0.5863086,0.52389514,0.68310213,663,755,524,683
1965.027,Animal,0.6357443,0.6446069,0.7282465,0.4813596,0.6389795,830,937,481,639
1965.029,Footwear,0.83228314,0.5476166,0.7200916,0.75692433,0.8364761,548,720,1179,1302
1965.029,Footwear,0.79853433,0.6375636,0.8134002,0.6844983,0.7499252,638,813,1066,1168
1965.029,Person,0.77466565,0.23060663,0.7937953,0.20151973,0.8159414,231,794,314,1270
1965.029,Clothing,0.61157215,0.22188558,0.7611219,0.21088815,0.7929005,222,761,328,1235
1965.029,Hat,0.56867754,0.35030937,0.5058292,0.19867474,0.28515232,350,506,309,444
1965.029,Footwear,0.511242,0.60594755,0.8380482,0.7188866,0.8061004,606,838,1119,1255
1965.029,Footwear,0.505151,0.5161851,0.70516276,0.6705256,0.77609676,516,705,1044,1208
